Statistics for ICV command estimator.  Version 7
Manager: RHEL64 S-2021.06-SP2.6831572 2021/08/30 
Run date: 2022-05-03
Turbo=lite
DMEM: 3755 1403 0 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _aliased
DMEM: 3948 1403 0 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _aliased
DMEM: 4137 1403 0 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _aliased
DMEM: 3156 3148 0 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _aliased
DMEM: 3160 3148 0 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _aliased
